,title,make,model,variant,price,no specs,mileage,year,fuel,transmission,body type,colour,doors,engine size,CO2,review count,distance,delivery
847,Used BMW Z3 for Sale | AA Cars,BMW,Z3,1.9 2dr SERVICE HISTORY - NEW MOT,"£2,990",9,"80,000",2001,Petrol,Manual,Convertible,Black,2,1.9 L,189 g/km,4,11 miles,False
848,Used Vauxhall Zafira for Sale | AA Cars,Vauxhall,Zafira,1.6i [115] Exclusiv 5dr - NEW MOT- SERVICE HISTORY,"£2,990",9,"45,000",2013,Petrol,Manual,Mpv,Red,5,1.6 L,157 g/km,159,11 miles,False
849,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta,1.25 Style 3dr [Climate] - FULL SERVICE HISTORY - NEW MOT,"£2,490",9,"31,000",2006,Petrol,Manual,Hatchback,Blue,3,1.2 L,142 g/km,373,11 miles,False
850,Used Mini Convertible for Sale | AA Cars,Mini,Convertible,1.6 One 2dr NEW MOT - SERVICE HISTORY,"£1,490",9,"105,000",2005,Petrol,Manual,Convertible,Red,2,1.6 L,173 g/km,4,11 miles,False
851,Used Jeep Wrangler for Sale | AA Cars,Jeep,Wrangler,CRD SAHARA UNLIMITED,"£27,995",9,"39,598",2014,Diesel,Automatic,Convertible,White,4,2.8 L,217 g/km,,11 miles,False
852,Used Volkswagen Golf for Sale | AA Cars,Volkswagen,Golf,GTD,"£11,995",9,"70,775",2014,Diesel,Manual,Hatchback,Red,5,2.0 L,109 g/km,155,11 miles,False
853,Used BMW 3 SERIES for Sale | AA Cars,BMW,3 SERIES,318d SE,"£9,495",9,"71,499",2013,Diesel,Automatic,Saloon,White,4,2.0 L,118 g/km,50,11 miles,False
854,Used Peugeot 208 for Sale | AA Cars,Peugeot,208,ALLURE PREMIUM,"£8,995",9,"15,383",2018,Petrol,Manual,Hatchback,Silver,5,1.2 L,104 g/km,24,11 miles,False
855,Used Mercedes C Class for Sale | AA Cars,Mercedes,C Class,C220 CDI BLUEEFFICIENCY SPORT ED125,"£8,495",9,"45,801",2012,Diesel,Automatic,Saloon,Silver,4,2.1 L,136 g/km,144,11 miles,False
856,Used BMW 3 SERIES for Sale | AA Cars,BMW,3 SERIES,320i SE,"£7,495",9,"80,313",2012,Petrol,Manual,Saloon,Blue,4,2.0 L,147 g/km,125,11 miles,False
857,Used BMW 1 SERIES for Sale | AA Cars,BMW,1 SERIES,116i M SPORT,"£7,250",9,"84,040",2013,Petrol,Manual,Hatchback,Black,3,1.6 L,131 g/km,12,11 miles,False
858,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta,ZETEC,"£6,495",9,"21,787",2014,Petrol,Manual,Hatchback,Silver,3,1.0 L,99 g/km,373,11 miles,False
859,Used BMW 1 SERIES for Sale | AA Cars,BMW,1 SERIES,116d SPORT,"£6,495",9,"99,467",2014,Diesel,Manual,Hatchback,Black,5,2.0 L,114 g/km,12,11 miles,False
860,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta,ZETEC,"£6,095",9,"50,605",2013,Petrol,Automatic,Hatchback,Yellow,5,1.6 L,138 g/km,373,11 miles,False
861,Used Renault Scenic for Sale | AA Cars,Renault,Scenic,GRAND DYNAMIQUE TOMTOM ENERGY DCI S/S,"£5,995",9,"78,445",2012,Diesel,Manual,Mpv,Silver,5,1.5 L,105 g/km,104,11 miles,False
862,Used Vauxhall Astra for Sale | AA Cars,Vauxhall,Astra,SRI,"£5,995",9,"38,025",2015,Petrol,Manual,Hatchback,Silver,5,1.4 L,144 g/km,367,11 miles,False
863,Used Vauxhall Zafira for Sale | AA Cars,Vauxhall,Zafira,SRI CDTI,"£5,850",9,"61,905",2014,Diesel,Manual,Mpv,Red,5,2.0 L,139 g/km,159,11 miles,False
864,Used Mazda 6 for Sale | AA Cars,Mazda,6,D SPORT NAV,"£5,750",9,"103,500",2013,Diesel,Automatic,Saloon,Blue,4,2.2 L,127 g/km,74,11 miles,False
865,Used Skoda Citigo for Sale | AA Cars,Skoda,Citigo,SE MPI,"£5,495",9,"23,146",2016,Petrol,Manual,Hatchback,Red,5,1.0 L,105 g/km,14,11 miles,False
866,Used Vauxhall Astra for Sale | AA Cars,Vauxhall,Astra,GTC SRI CDTI S/S,"£5,450",9,"42,493",2013,Diesel,Manual,Hatchback,White,3,1.7 L,114 g/km,367,11 miles,False
867,Used Ford Focus for Sale | AA Cars,Ford,Focus,ZETEC,"£5,195",9,"63,741",2013,Petrol,Manual,Hatchback,Silver,5,1.0 L,109 g/km,618,11 miles,False
868,Used Volkswagen Polo for Sale | AA Cars,Volkswagen,Polo,MATCH,"£5,150",9,"57,819",2013,Petrol,Manual,Hatchback,Red,3,1.2 L,128 g/km,148,11 miles,False
869,Used Vauxhall Insignia for Sale | AA Cars,Vauxhall,Insignia,SRI NAV CDTI ECOFLEX S/S,"£4,995",9,"88,443",2014,Diesel,Manual,Hatchback,Silver,5,2.0 L,114 g/km,91,11 miles,False
870,Used Kia Ceed for Sale | AA Cars,Kia,Ceed,2 ECODYNAMICS,"£4,895",9,"73,860",2013,Petrol,Manual,Hatchback,Blue,5,1.6 L,124 g/km,59,11 miles,False
871,Used Vauxhall Antara for Sale | AA Cars,Vauxhall,Antara,DIAMOND CDTI S/S,"£4,895",9,"86,287",2013,Diesel,Manual,Hatchback,White,5,2.2 L,160 g/km,10,11 miles,False
872,Used Toyota AYGO for Sale | AA Cars,Toyota,AYGO,1.0 VVT-i Ice,"£4,750",9,"54,776",2012,Petrol,Semi auto,Micro car,White,5,1.0 L,104 g/km,39,11 miles,False
873,Used Vauxhall Corsa for Sale | AA Cars,Vauxhall,Corsa,LIMITED EDITION,"£4,650",9,"52,144",2014,Petrol,Manual,Hatchback,Yellow,5,1.2 L,129 g/km,263,11 miles,False
874,Used Citroen DS3 for Sale | AA Cars,Citroen,DS3,E-HDI DSTYLE PLUS,"£4,650",9,"60,691",2014,Diesel,Manual,Hatchback,White,3,1.6 L,95 g/km,13,11 miles,False
875,Used Fiat 500 for Sale | AA Cars,Fiat,500,C LOUNGE,"£4,595",9,"51,209",2012,Petrol,Manual,Convertible,White,3,1.2 L,113 g/km,43,11 miles,False
876,Used Fiat 500 for Sale | AA Cars,Fiat,500,LOUNGE,"£4,595",9,"42,187",2014,Petrol,Manual,Hatchback,Red,3,1.2 L,113 g/km,43,11 miles,False
877,Used Ford Focus for Sale | AA Cars,Ford,Focus,TITANIUM,"£4,595",9,"82,022",2012,Petrol,Manual,Hatchback,Blue,5,1.0 L,109 g/km,618,11 miles,False
878,Used Vauxhall Insignia for Sale | AA Cars,Vauxhall,Insignia,TECH LINE CDTI ECOFLEX S/S,"£4,595",9,"100,487",2014,Diesel,Manual,Hatchback,Silver,5,2.0 L,98 g/km,91,11 miles,False
879,Used Vauxhall Astra for Sale | AA Cars,Vauxhall,Astra,ENERGY,"£4,495",9,"58,880",2013,Petrol,Manual,Hatchback,Grey,5,1.4 L,129 g/km,367,11 miles,False
880,Used Vauxhall Corsa for Sale | AA Cars,Vauxhall,Corsa,STING R ECOFLEX S/S,"£4,495",9,"61,117",2015,Petrol,Manual,Hatchback,Red,3,1.0 L,114 g/km,263,11 miles,False
881,Used Vauxhall Astra for Sale | AA Cars,Vauxhall,Astra,ENERGY,"£4,395",9,"77,702",2013,Petrol,Manual,Hatchback,Grey,5,1.4 L,129 g/km,367,11 miles,False
882,Used Citroen C4 for Sale | AA Cars,Citroen,C4,HDI PLATINUM EGS GRAND PICASSO,"£4,250",9,"91,730",2013,Diesel,Semi auto,Mpv,White,5,2.0 L,137 g/km,41,11 miles,False
883,Used Citroen DS3 for Sale | AA Cars,Citroen,DS3,E-HDI DSTYLE PLUS,"£4,095",9,"59,860",2012,Diesel,Manual,Hatchback,Blue,3,1.6 L,98 g/km,13,11 miles,False
884,Used Vauxhall Insignia for Sale | AA Cars,Vauxhall,Insignia,SRI NAV S/S,"£3,995",9,"60,270",2012,Petrol,Manual,Hatchback,Black,5,1.4 L,134 g/km,91,11 miles,False
885,Used Vauxhall Corsa for Sale | AA Cars,Vauxhall,Corsa,LIMITED EDITION,"£3,750",9,"71,725",2013,Petrol,Manual,Hatchback,Orange,3,1.2 L,129 g/km,263,11 miles,False
886,Used Vauxhall Corsa for Sale | AA Cars,Vauxhall,Corsa,SXI AC,"£3,695",9,"72,957",2014,Petrol,Manual,Hatchback,White,3,1.4 L,129 g/km,263,11 miles,False
887,Used Vauxhall Corsa for Sale | AA Cars,Vauxhall,Corsa,STING ECOFLEX,"£3,695",9,"54,937",2014,Petrol,Manual,Hatchback,Red,3,1.0 L,120 g/km,263,11 miles,False
888,Used Vauxhall Astra for Sale | AA Cars,Vauxhall,Astra,SRI,"£3,495",9,"106,216",2011,Petrol,Automatic,Hatchback,Silver,5,1.6 L,167 g/km,367,11 miles,False
889,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,CITY,"£3,495",9,"51,535",2013,Petrol,Manual,Hatchback,Silver,3,1.0 L,99 g/km,59,11 miles,False
890,Used Peugeot 107 for Sale | AA Cars,Peugeot,107,ALLURE,"£3,395",9,"55,548",2012,Petrol,Manual,Hatchback,Silver,5,1.0 L,99 g/km,47,11 miles,False
891,Used Fiat 500 for Sale | AA Cars,Fiat,500,POP,"£3,350",9,"65,116",2012,Petrol,Manual,Hatchback,Black,3,1.2 L,113 g/km,43,11 miles,False
892,Used Vauxhall Insignia for Sale | AA Cars,Vauxhall,Insignia,SRI VX-LINE,"£3,195",9,"89,520",2011,Petrol,Manual,Hatchback,Silver,5,1.8 L,179 g/km,91,11 miles,False
893,Used Fiat 500 for Sale | AA Cars,Fiat,500,POP,"£3,095",9,"68,200",2012,Petrol,Manual,Hatchback,Red,3,1.2 L,113 g/km,43,11 miles,False
894,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta,ZETEC S TDCI,"£2,995",9,"109,750",2010,Diesel,Manual,Hatchback,Black,3,1.6 L,107 g/km,373,11 miles,False
895,Used Skoda Octavia for Sale | AA Cars,Skoda,Octavia,GRAND DYNAMIQUE TOMTOM DCI,"£2,995",9,"92,153",2011,Diesel,Manual,Mpv,Blue,5,1.5 L,128 g/km,169,11 miles,False
896,Used Hyundai I10 for Sale | AA Cars,Hyundai,I10,EDITION,"£2,495",9,"60,199",2010,Petrol,Manual,Hatchback,Red,5,1.1 L,114 g/km,55,11 miles,False
897,Used Renault Megane for Sale | AA Cars,Renault,Megane,DYNAMIQUE TOMTOM DCI,"£2,350",9,"99,729",2010,Diesel,Manual,Hatchback,Blue,5,1.5 L,120 g/km,116,11 miles,False
898,Used Suzuki Swift for Sale | AA Cars,Suzuki,Swift,GLX,"£2,195",9,"83,728",2008,Petrol,Manual,Hatchback,Black,5,1.5 L,150 g/km,37,11 miles,False
899,Used Land Rover Range Rover Velar for Sale | AA Cars,Land Rover,Range Rover Velar, 2.0 D180 R-Dynamic SE 5dr Auto Estate,"£41,000",9,"24,323",2019,Diesel,Automatic,Estate,White,5,2.0 L,157 g/km,36,11 miles,False
900,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.6 Hybrid4 300 GT 5dr e-EAT8 Estate,"£31,500",9,"10,626",2020,Petrol / electric hy,Automatic,Estate,Red,5,1.6 L,35 g/km,26,11 miles,False
901,Used Peugeot 2008 for Sale | AA Cars,Peugeot,2008, 100kW GT Line 50kWh 5dr Auto Estate,"£30,999",8,"9,483",2020,Electric,Automatic,Estate,Blue,5,,,10,11 miles,False
902,Used Citroen C5-aircross for Sale | AA Cars,Citroen,C5-aircross, 1.6 Plug-in Hybrid 225 Flair Plus 5dr e-EAT8 Hatchback,"£30,999",9,"5,843",2020,Petrol / electric hy,Automatic,Hatchback,Pearl - pearl white,5,1.6 L,32 g/km,60,11 miles,False
903,Used Peugeot 208 for Sale | AA Cars,Peugeot,208, 100kW GT Line 50kWh 5dr Auto Hatchback,"£26,000",8,"1,622",2020,Electric,Automatic,Hatchback,Special - vertigo blue,5,,,24,11 miles,False
904,Used Peugeot 5008 for Sale | AA Cars,Peugeot,5008, 1.2 PureTech GT Line Premium 5dr Estate,"£22,879",9,"14,143",2019,Petrol,Manual,Estate,Grey,5,1.2 L,120 g/km,13,11 miles,False
905,Used Peugeot 2008 for Sale | AA Cars,Peugeot,2008, 1.2 PureTech 130 GT Line 5dr Estate,"£21,500",9,"3,331",2020,Petrol,Manual,Estate,Pearlescent - pearlescent white,5,1.2 L,132 g/km,10,11 miles,False
906,Used Citroen C5-aircross for Sale | AA Cars,Citroen,C5-aircross, 1.2 PureTech 130 Flair 5dr EAT8 Hatchback,"£21,249",9,"3,742",2020,Petrol,Automatic,Hatchback,Grey,5,1.2 L,154 g/km,60,11 miles,False
907,Used Citroen Space-tourer for Sale | AA Cars,Citroen,Space-tourer, 1.5 BlueHDi 120 Business M [8 Seat] 5dr Estate,"£21,000",9,"2,505",2020,Diesel,Manual,Estate,Metallic - perla nera black,5,1.5 L,167 g/km,,11 miles,False
908,Used Peugeot 2008 for Sale | AA Cars,Peugeot,2008, 1.2 PureTech 130 Allure Premium 5dr EAT8 Estate,"£21,000",9,"1,743",2020,Petrol,Automatic,Estate,Special metallic - cumulus grey,5,1.2 L,140 g/km,10,11 miles,False
909,Used Mercedes-Benz E Class for Sale | AA Cars,Mercedes-Benz,E Class, E220d AMG Line 5dr 9G-Tronic Estate,"£19,481",9,"28,023",2018,Diesel,Automatic,Estate,Silver,5,2.0 L,120 g/km,88,11 miles,False
910,Used Citroen Relay for Sale | AA Cars,Citroen,Relay, 2.2 BlueHDi H2 Van 140ps Enterprise,"£18,995",9,"2,000",2020,Diesel,Manual,High volume/high roof van,White,0,2.2 L,162 g/km,,11 miles,False
911,Used Peugeot 2008 for Sale | AA Cars,Peugeot,2008, 1.2 PureTech 130 Allure 5dr Estate,"£18,699",9,"5,447",2020,Petrol,Manual,Estate,White,5,1.2 L,132 g/km,10,11 miles,False
912,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.6 THP GT Line 5dr EAT6 Estate,"£17,452",9,"22,563",2018,Petrol,Automatic,Estate,Bronze,5,1.6 L,129 g/km,26,11 miles,False
913,Used Peugeot 208 for Sale | AA Cars,Peugeot,208, 1.2 PureTech 100 Allure Premium 5dr EAT8 Hatchback,"£16,749",9,"3,920",2020,Petrol,Automatic,Hatchback,Yellow,5,1.2 L,133 g/km,24,11 miles,False
914,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.6 BlueHDi 120 Allure 5dr EAT6 Estate,"£15,981",9,"31,124",2018,Diesel,Automatic,Estate,Bronze,5,1.6 L,108 g/km,26,11 miles,False
915,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.2 Puretech Allure 5dr EAT6 Estate,"£15,918",9,"17,474",2017,Petrol,Automatic,Estate,Black,5,1.2 L,120 g/km,26,11 miles,False
916,Used Audi Q3 for Sale | AA Cars,Audi,Q3, 2.0 TDI [184] Quattro S Line Plus 5dr S Tronic Estate,"£15,591",9,"44,143",2015,Diesel,Automatic,Estate,Silver,5,2.0 L,146 g/km,12,11 miles,False
917,Used Volkswagen Tiguan for Sale | AA Cars,Volkswagen,Tiguan, 2.0 TDi 150 4Motion SE 5dr Estate,"£15,321",9,"43,000",2017,Diesel,Manual,Estate,Grey colour,5,2.0 L,141 g/km,33,11 miles,False
918,Used Vauxhall Grandland-x for Sale | AA Cars,Vauxhall,Grandland-x, 1.2T Sport Nav 5dr Auto [8 Speed] Hatchback,"£15,311",9,"23,192",2019,Petrol,Automatic,Hatchback,Blue,5,1.2 L,121 g/km,,11 miles,False
919,Used Citroen C3 for Sale | AA Cars,Citroen,C3, 1.2 PureTech 110 Flair Plus 5dr Hatchback,"£15,000",9,100,2020,Petrol,Manual,Hatchback,Metallic - perla nera black,5,1.2 L,130 g/km,65,11 miles,False
920,Used Honda CR-V for Sale | AA Cars,Honda,CR-V, 1.6 i-DTEC 160 SR 5dr Auto Estate,"£14,982",9,"26,000",2016,Diesel,Automatic,Estate,Blue,5,1.6 L,139 g/km,151,11 miles,False
921,Used Ford Ecosport for Sale | AA Cars,Ford,Ecosport, 1.5TDCi ST-Line 5dr 6Spd 125PS,"£14,821",9,"3,113",2019,Diesel,Manual,Hatchback,Black,5,1.5 L,113 g/km,2,11 miles,False
922,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.6 BlueHDi 120 Active 5dr EAT6 Estate,"£14,677",9,"22,000",2017,Diesel,Automatic,Estate,Red,5,1.6 L,108 g/km,26,11 miles,False
923,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo, 1.5 BlueHDi 1000Kg Enterprise 100ps,"£14,500",9,100,2020,Diesel,Manual,Van,Metallic - platinum grey,0,1.5 L,108 g/km,44,11 miles,False
924,Used SEAT Alhambra for Sale | AA Cars,SEAT,Alhambra, 2.0 TDI CR SE Lux [184] 5dr DSG Estate,"£14,313",9,"45,447",2017,Diesel,Automatic,Estate,Grey,5,2.0 L,139 g/km,13,11 miles,False
925,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta, 1.0 L EcoBoost Hybrid Titanium 5dr 6Spd 125PS,"£14,032",9,"2,259",2020,Petrol,Manual,Hatchback,White,5,1.0 L,115 g/km,373,11 miles,False
926,Used Citroen C3-aircross for Sale | AA Cars,Citroen,C3-aircross, 1.5 BlueHDi Flair 5dr [6 speed] Hatchback,"£14,000",9,"3,349",2020,Diesel,Manual,Hatchback,Special metallic - platinum grey,5,1.5 L,125 g/km,65,11 miles,False
927,Used Peugeot 3008 for Sale | AA Cars,Peugeot,3008, 1.6 BlueHDi 120 Active 5dr Estate,"£14,000",9,"30,000",2018,Diesel,Manual,Estate,Black,5,1.6 L,104 g/km,26,11 miles,False
928,Used Citroen C4 Cactus for Sale | AA Cars,Citroen,C4 Cactus, 1.5 BlueHDi Flair 5dr Hatchback,"£13,500",9,"4,102",2020,Diesel,Manual,Hatchback,Metallic - cumulus grey,5,1.5 L,119 g/km,41,11 miles,False
929,Used Peugeot 308 for Sale | AA Cars,Peugeot,308, 1.2 PureTech 130 Tech Edition 5dr Hatchback,"£13,500",9,"2,653",2020,Petrol,Manual,Hatchback,Blue,5,1.2 L,124 g/km,51,11 miles,False
930,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo, 1.5 BlueHDi 1000Kg Enterprise 100ps,"£13,495",9,2,2021,Diesel,Manual,Van,Special - arctic steel,0,1.5 L,108 g/km,44,11 miles,False
931,Used BMW 2 Series for Sale | AA Cars,BMW,2 Series, 218i SE 5dr Step Auto Estate,"£13,388",9,"24,297",2017,Petrol,Automatic,Estate,Black,5,1.5 L,127 g/km,1,11 miles,False
932,Used Ford Kuga for Sale | AA Cars,Ford,Kuga, 1.5 TDCi (Diesel) Titanium 5dr 6Spd Pshift 120PS,"£13,211",9,"9,264",2017,Diesel,Automatic,4x4,Grey,5,1.5 L,124 g/km,31,11 miles,False
933,Used Citroen Dispatch for Sale | AA Cars,Citroen,Dispatch, 1000 1.6 BlueHDi 115 Van Enterprise,"£12,995",9,"63,289",2017,Diesel,Manual,Van,White,0,1.6 L,137 g/km,2,11 miles,False
934,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai, 1.2 DiG-T Tekna [Non-Panoramic] 5dr Hatchback,"£12,811",9,"6,641",2017,Petrol,Manual,Hatchback,Blue,5,1.2 L,133 g/km,98,11 miles,False
935,Used Mazda MX-5 for Sale | AA Cars,Mazda,MX-5, 2.0 Sport Nav 2dr Convertible,"£12,697",9,"31,000",2016,Petrol,Manual,Convertible,White,2,2.0 L,161 g/km,61,11 miles,False
936,Used Peugeot 2008 for Sale | AA Cars,Peugeot,2008, 1.2 PureTech 110 Allure Premium 5dr Estate,"£12,582",9,"5,656",2019,Petrol,Manual,Estate,Grey,5,1.2 L,111 g/km,10,11 miles,False
937,Used Kia Sportage for Sale | AA Cars,Kia,Sportage, 1.7 CRDi ISG 2 5dr Estate,"£12,492",9,"18,932",2017,Diesel,Manual,Estate,Silver,5,1.7 L,119 g/km,43,11 miles,False
938,Used Citroen C4 Cactus for Sale | AA Cars,Citroen,C4 Cactus, 1.2 PureTech Flair EAT6 5dr Hatchback,"£12,491",9,"2,186",2019,Petrol,Automatic,Hatchback,Red,5,1.2 L,117 g/km,41,11 miles,False
939,Used Peugeot 2008 for Sale | AA Cars,Peugeot,2008, 1.2 PureTech 110 Allure Premium 5dr Estate,"£12,200",9,"8,879",2019,Petrol,Manual,Estate,Grey,5,1.2 L,111 g/km,10,11 miles,False
940,Used Citroen C3-aircross for Sale | AA Cars,Citroen,C3-aircross, 1.2 PureTech 110 Flair 5dr Hatchback,"£12,150",9,"1,232",2019,Petrol,Manual,Hatchback,Silver,5,1.2 L,109 g/km,65,11 miles,False
941,Used Volkswagen Golf for Sale | AA Cars,Volkswagen,Golf, 1.6 TDI SE [Nav] 5dr DSG Hatchback,"£12,112",9,"47,160",2018,Diesel,Automatic,Hatchback,Blue colour,5,1.6 L,102 g/km,100,11 miles,False
942,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo, 1.0 VVT-i X-Clusiv 5dr x-shift Hatchback,"£11,311",9,295,2020,Petrol,Automatic,Hatchback,Blue,5,1.0 L,119 g/km,39,11 miles,False
943,Used Volvo V40 for Sale | AA Cars,Volvo,V40, T3 [152] R DESIGN Nav Plus 5dr Hatchback,"£11,258",9,"29,159",2017,Petrol,Manual,Hatchback,Black,5,2.0 L,127 g/km,46,11 miles,False
944,Used Mazda 3 for Sale | AA Cars,Mazda,3, 2.0 SE-L Nav 5dr Hatchback,"£11,198",9,"14,942",2018,Petrol,Manual,Hatchback,Red,5,2.0 L,119 g/km,53,11 miles,False
945,Used Citroen Grand C4 Picasso for Sale | AA Cars,Citroen,Grand C4 Picasso, 1.6 BlueHDi Feel 5dr Estate,"£11,079",9,"24,368",2017,Diesel,Manual,Estate,Blue,5,1.6 L,106 g/km,24,11 miles,False
946,Used Vauxhall Mokka-x for Sale | AA Cars,Vauxhall,Mokka-x, 1.4T Elite Nav 5dr Auto Hatchback,"£10,910",9,"15,935",2017,Petrol,Automatic,Hatchback,Red,5,1.4 L,149 g/km,28,11 miles,False
947,Used Peugeot 208 for Sale | AA Cars,Peugeot,208, 1.2 PureTech 110 GT Line 5dr EAT6 Hatchback,"£10,665",9,"19,475",2018,Petrol,Automatic,Hatchback,Black,5,1.2 L,116 g/km,24,11 miles,False
948,Used Ford Focus for Sale | AA Cars,Ford,Focus, 1.0 T EcoBoost S6 (Petrol) Zetec Edition Est 6Spd Auto 125PS,"£10,288",9,"12,437",2017,Petrol,Automatic,Estate,Blue,0,1.0 L,125 g/km,618,11 miles,False
949,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo, 1.6 BlueHDi 850Kg Enterprise 100ps,"£9,995",9,"17,388",2017,Diesel,Manual,Van,Silver,0,1.6 L,112 g/km,44,11 miles,False
950,Used Vauxhall Mokka-x for Sale | AA Cars,Vauxhall,Mokka-x, 1.4T Design Nav 5dr Auto Hatchback,"£9,987",9,"16,223",2017,Petrol,Automatic,Hatchback,White,5,1.4 L,149 g/km,28,11 miles,False
951,Used SEAT Leon for Sale | AA Cars,SEAT,Leon, 1.6 TDI SE Dynamic Technology 5dr DSG Estate,"£9,982",9,"13,162",2017,Diesel,Automatic,Estate,Blue,5,1.6 L,112 g/km,45,11 miles,False
952,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo, 1.6 BlueHDi 850Kg Enterprise 100ps,"£9,795",9,"23,332",2018,Diesel,Manual,Van,Red,0,1.6 L,112 g/km,44,11 miles,False
953,Used Ford C-MAX for Sale | AA Cars,Ford,C-MAX, 2.0TDCi Titanium 6Spd Pshift 150PS,"£9,211",9,"12,288",2016,Diesel,Automatic,Mpv,Black,0,2.0 L,124 g/km,76,11 miles,False
954,Used Citroen Grand C4 Picasso for Sale | AA Cars,Citroen,Grand C4 Picasso, 1.6 BlueHDi 100 Touch Edition 5dr Estate,"£9,197",9,"32,409",2017,Diesel,Manual,Estate,Red,5,1.6 L,105 g/km,24,11 miles,False
955,Used Nissan Juke for Sale | AA Cars,Nissan,Juke, 1.2 DiG-T Tekna 5dr Hatchback,"£8,981",9,"24,101",2017,Petrol,Manual,Hatchback,Red,5,1.2 L,128 g/km,27,11 miles,False
956,Used Ford B-MAX for Sale | AA Cars,Ford,B-MAX, 1.6 Zetec Navigator 5dr Pshift 105PS,"£8,848",9,"6,741",2017,Petrol,Automatic,Hatchback,Silver,5,1.6 L,149 g/km,17,11 miles,False
957,Used Citroen C1 for Sale | AA Cars,Citroen,C1, 1.0 VTi 72 Flair 5dr Hatchback,"£8,795",9,"2,587",2020,Petrol,Manual,Hatchback,Special solid - lipizzan white,5,1.0 L,111 g/km,43,11 miles,False
958,Used Peugeot 108 for Sale | AA Cars,Peugeot,108, 1.0 72 Collection 5dr Hatchback,"£8,795",9,0,2020,Petrol,Manual,Hatchback,Metallic - green fizz,5,1.0 L,111 g/km,1,11 miles,False
959,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo, 1.6 BlueHDi 850Kg Enterprise 100ps,"£8,795",9,"53,182",2018,Diesel,Manual,Van,Silver,0,1.6 L,112 g/km,44,11 miles,False
960,Used Hyundai i20 for Sale | AA Cars,Hyundai,i20, 1.2 Premium Nav 5dr Hatchback,"£8,784",9,"21,523",2018,Petrol,Manual,Hatchback,Red,5,1.2 L,119 g/km,50,11 miles,False
961,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta, 1.0T Zetec 5dr 6Spd 100PS,"£8,684",9,"17,064",2017,Petrol,Manual,Hatchback,Black,5,1.0 L,97 g/km,373,11 miles,False
962,Used Citroen C3 for Sale | AA Cars,Citroen,C3, 1.2 PureTech 82 Flair 5dr Hatchback,"£8,529",9,"14,000",2018,Petrol,Manual,Hatchback,White,5,1.2 L,110 g/km,65,11 miles,False
963,Used Citroen C3 for Sale | AA Cars,Citroen,C3, 1.2 PureTech 82 Flair 5dr Hatchback,"£8,377",9,"8,587",2017,Petrol,Manual,Hatchback,Grey,5,1.2 L,109 g/km,65,11 miles,False
964,Used Citroen C3 for Sale | AA Cars,Citroen,C3, 1.2 PureTech 82 Feel 5dr Hatchback,"£8,361",9,"11,000",2018,Petrol,Manual,Hatchback,Orange,5,1.2 L,110 g/km,65,11 miles,False
965,Used Peugeot 108 for Sale | AA Cars,Peugeot,108, 1.0 Allure 5dr 2-Tronic Hatchback,"£8,354",9,"5,374",2017,Petrol,Automatic,Hatchback,White,5,1.0 L,97 g/km,1,11 miles,False
966,Used Peugeot 108 for Sale | AA Cars,Peugeot,108, 1.0 72 Allure 5dr Hatchback,"£8,319",9,"5,519",2020,Petrol,Manual,Hatchback,Metallic - raven black,5,1.0 L,111 g/km,1,11 miles,False
967,Used SEAT Ibiza for Sale | AA Cars,SEAT,Ibiza, 1.0 SE Technology 5dr Hatchback,"£8,311",9,"21,494",2018,Petrol,Manual,Hatchback,Blue,5,1.0 L,112 g/km,47,11 miles,False
968,Used Vauxhall Astra for Sale | AA Cars,Vauxhall,Astra, 1.6 CDTi 16V 136 SRi Nav 5dr Estate,"£7,758",9,"59,175",2018,Diesel,Manual,Estate,Grey,5,1.6 L,104 g/km,367,11 miles,False
969,Used Citroen C1 for Sale | AA Cars,Citroen,C1, 1.2 PureTech Flair 5dr Hatchback,"£6,981",9,"8,000",2018,Petrol,Manual,Hatchback,Red,5,1.2 L,99 g/km,43,11 miles,False
970,Used Peugeot 208 for Sale | AA Cars,Peugeot,208, 1.2 PureTech 82 Active 5dr Hatchback,"£6,633",9,"30,179",2018,Petrol,Manual,Hatchback,Black,5,1.2 L,104 g/km,24,11 miles,False
